,EPPO_CODE,EFSA_PHT,NCBI_TAXID,preferred_name,synonym,re,ds_language,match_language
1832,PVX000,,ncbi:12183,Potato virus X,Potato X potexvirus,,,
1833,PVX000,,ncbi:12183,Potato virus X,PVX,,,
1834,PVY000,,ncbi:12216,Potato virus Y,Potato Y potyvirus,,,
1835,PVY000,,ncbi:12216,Potato virus Y,PVY,,,
1836,PVYN00,,,Potato virus Y tobacco veinal necrosis strain,Potato virus Yn,,,
1837,PVYN00,,,Potato virus Y tobacco veinal necrosis strain,Potato Y potyvirus tobacco veinal necrosis strain,,,
1838,PVYN00,,,Potato virus Y tobacco veinal necrosis strain,PVYn,,,
1839,PVYN00,,,Potato virus Y tobacco veinal necrosis strain,PVY-N,,,
1840,PVYN00,,,Potato virus Y tobacco veinal necrosis strain,Tobacco veinal necrosis potyvirus,,,
1841,PVYC00,,,Potato virus Y stipple streak strain,Potato virus C,,,
1842,PVYC00,,,Potato virus Y stipple streak strain,Potato virus Yc,,,
1843,PVYC00,,,Potato virus Y stipple streak strain,Potato Y potyvirus stipple streak strain,,,
1844,PVYC00,,,Potato virus Y stipple streak strain,PVY-C,,,
1845,PLRV00,,ncbi:12045,Potato leafroll virus,PLRV,,,
1846,PLRV00,,ncbi:12045,Potato leafroll virus,Potato leafroll luteovirus,,,
1847,PLRV00,,ncbi:12045,Potato leafroll virus,Potato leafroll polerovirus,,,
1848,SDV000,,ncbi:57325,Citrus mosaic sadwavirus,Citrus mosaic virus,,,
1849,SDV000,,ncbi:104661,Citrus mosaic sadwavirus strain ND-1,Natsudaidai dwarf virus,,,
1850,SDV000,,ncbi:85516,Navel orange infectious mottling virus,Navel orange infectious mottling virus,,,
1851,SDV000,,ncbi:47416,Satsuma dwarf virus,Satsuma dwarf nepovirus,,,
1852,SDV000,,ncbi:47416,Satsuma dwarf virus,Satsuma dwarf sadwavirus,,,
1853,SDV000,,ncbi:47416,Satsuma dwarf virus,SDV,,,
1854,TRSV00,,ncbi:12282,Tobacco ringspot virus,Nicotiana virus 12,,,
1855,TRSV00,,ncbi:12282,Tobacco ringspot virus,Tobacco ringspot nepovirus,,,
1856,TRSV00,,ncbi:12282,Tobacco ringspot virus,TRSV,,,
1857,TORSV0,,ncbi:12280,Tomato ringspot virus,Blackberry (Himalaya) mosaic virus,,,
1858,TORSV0,,ncbi:12280,Tomato ringspot virus,Grapevine yellow vein virus,,,
1859,TORSV0,,ncbi:12280,Tomato ringspot virus,Nicotiana virus 13,,,
1860,TORSV0,,ncbi:12280,Tomato ringspot virus,Peach yellow bud mosaic virus,,,
1861,TORSV0,,ncbi:12280,Tomato ringspot virus,Tomato ringspot nepovirus,,,
1862,TORSV0,,ncbi:12280,Tomato ringspot virus,ToRSV,,,
1863,TORSV0,,ncbi:12280,Tomato ringspot virus,Winter peach mosaic virus,,,
1864,BLMOV0,,ncbi:38172,Blueberry leaf mottle virus,BLMoV,,,
1865,BLMOV0,,ncbi:38172,Blueberry leaf mottle virus,Blueberry leaf mottle nepovirus,,,
1866,CRLV00,,ncbi:202566,Cherry rasp leaf virus,Apple flat apple virus,,,
1867,CRLV00,,ncbi:202566,Cherry rasp leaf virus,Cherry rasp leaf cheravirus,,,
1868,CRLV00,,ncbi:202566,Cherry rasp leaf virus,CRLV,,,
1869,PCMV00,,ncbi:183585,Peach mosaic virus,PcMV,,,
1870,PCMV00,,ncbi:183585,Peach mosaic virus,Peach American mosaic virus,,,
1871,PCMV00,,ncbi:183585,Peach mosaic virus,Peach mosaic ?closterovirus,,,
1872,PCMV00,,ncbi:183585,Peach mosaic virus,Peach mosaic ?trichovirus,,,
1873,PCMV00,,ncbi:183585,Peach mosaic virus,Peach mosaic virus (American),,,
1874,PCMV00,,ncbi:183585,Peach mosaic virus,Peach virus 6,,,
1875,PCMV00,,ncbi:183585,Peach mosaic virus,Prunus virus 5,,,
1876,PRMV00,,ncbi:65068,Peach rosette mosaic virus,Peach rosette mosaic nepovirus,,,
1877,PRMV00,,ncbi:65068,Peach rosette mosaic virus,PRMV,,,
1878,APLPV0,,ncbi:134632,American plum line pattern virus,American plum line pattern ilarvirus,,,
1879,APLPV0,,ncbi:134632,American plum line pattern virus,APLPV,,,
1880,APLPV0,,ncbi:134632,American plum line pattern virus,Plum American line pattern ilarvirus,,,
1881,APLPV0,,ncbi:134632,American plum line pattern virus,Plum line pattern virus (American),,,
1882,RLCV00,,,Raspberry leaf curl virus,Raspberry leaf curl luteovirus,,,
1883,RLCV00,,,Raspberry leaf curl virus,RLCV,,,
1884,SYWB00,,,Strawberry witches' broom phytoplasma,Strawberry witches' broom agent,,,
1885,ABMV00,,ncbi:10815,Abutilon mosaic virus,AbMV,,,
1886,ABMV00,,ncbi:10815,Abutilon mosaic virus,Abutilon infectious variegation virus,,,
1887,ABMV00,,ncbi:10815,Abutilon mosaic virus,Abutilon mosaic begomovirus,,,
1888,ABMV00,,ncbi:10815,Abutilon mosaic virus,Abutilon mosaic bigeminivirus,,,
1889,ABMV00,,ncbi:10815,Abutilon mosaic virus,Abutilon mosaic geminivirus,,,
1890,ABMV00,,ncbi:10815,Abutilon mosaic virus,Cotton leaf mosaic virus,,,
1891,SPLCV0,,ncbi:100755,Sweet potato leaf curl virus,Sweet potato leaf curl begomovirus,,,
1892,SPLCV0,,ncbi:100755,Sweet potato leaf curl virus,Sweet potato leaf curl Lanzarote virus,,,
1893,SPLCV0,,ncbi:100755,Sweet potato leaf curl virus,Sweet potato leaf curl Spain virus,,,
1894,TOLCND,,ncbi:223347,Tomato leaf curl New Delhi virus,BGYVV,,,
1895,TOLCND,,ncbi:223347,Tomato leaf curl New Delhi virus,Bitter gourd yellow vein virus,,,
1896,TOLCND,,ncbi:223347,Tomato leaf curl New Delhi virus,ToLCNDV,,,
1897,TOLCND,,ncbi:223347,Tomato leaf curl New Delhi virus,Tomato leaf curl New Delhi begomovirus,,,
1898,TYLCV0,,ncbi:10832,Tomato yellow leaf curl virus,Tomato leaf curl bigeminivirus,,,
1899,TYLCV0,,ncbi:10832,Tomato yellow leaf curl virus,Tomato leaf curl geminivirus,,,
1900,TYLCV0,,ncbi:10832,Tomato yellow leaf curl virus,Tomato leaf curl Oman virus,,,
1901,TYLCV0,,ncbi:10832,Tomato yellow leaf curl virus,Tomato yellow leaf curl begomovirus,,,
1902,TYLCV0,,ncbi:10832,Tomato yellow leaf curl virus,Tomato yellow leaf curl bigeminivirus,,,
1903,TYLCV0,,ncbi:10832,Tomato yellow leaf curl virus,Tomato yellow leaf curl geminivirus,,,
1904,TYLCV0,,ncbi:10832,Tomato yellow leaf curl virus,Tomato yellow leaf curl Gezira virus,,,
1905,TYLCV0,,ncbi:10832,Tomato yellow leaf curl virus,TYLCV,,,
1906,TYLCSV,,ncbi:123735,Tomato yellow leaf curl Sardinia virus,Tomato yellow leaf curl Sardinia begomovirus,,,
1907,TYLCMA,,ncbi:219744,Tomato yellow leaf curl Malaga virus,Tomato yellow leaf curl Malaga begomovirus,,,
1908,TYLCAX,,ncbi:232380,Tomato yellow leaf curl Axarquia virus,TYLCAxV,,,
1909,CPMMV0,,ncbi:67761,Cowpea mild mottle virus,Cowpea mild mottle carlavirus,,,
1910,CPMMV0,,ncbi:67761,Cowpea mild mottle virus,CPMMV,,,
1911,LIYV00,,ncbi:31713,Lettuce infectious yellows virus,Lettuce infectious yellows closterovirus,,,
1912,LIYV00,,ncbi:31713,Lettuce infectious yellows virus,Lettuce infectious yellows crinivirus,,,
1913,LIYV00,,ncbi:31713,Lettuce infectious yellows virus,LIYV,,,
1914,MYAV00,,ncbi:255255,Melon yellowing-associated virus,MYAV,,,
1915,SQVYVX,,,Squash vein yellowing virus,Squash vein yellowing ipomovirus,,,
1916,SQVYVX,,,Squash vein yellowing virus,SqVYV,,,
1917,SPCSV0,,ncbi:81931,Sweet potato chlorotic stunt virus,SPCSV,,,
1918,SPMMV0,,ncbi:41459,Sweet potato mild mottle virus,SPMMV,,,
1919,SPMMV0,,ncbi:41459,Sweet potato mild mottle virus,Sweet potato mild mottle ipomovirus,,,
1920,SPMMV0,,ncbi:41459,Sweet potato mild mottle virus,Sweet potato mild mottle potyvirus,,,
1921,TOCHV0,,,Tomato chocolàte virus,ToChV,,,
1922,TOCHV0,,,Tomato chocolàte virus,Tomato chocolate virus,,,
1923,TOANV0,,,Tomato marchitez virus,ToMarV,,,
1924,TOANV0,,,Tomato marchitez virus,Tomato apex necrosis torradovirus,,,
1925,TOANV0,,,Tomato marchitez virus,Tomato apex necrosis virus,,,
1926,TOMMOV,,ncbi:178599,Tomato mild mottle virus,ToMMoV,,,
1927,PHYPAF,,,'Candidatus Phytoplasma aurantifolia',Lime witches' broom phytoplasma,,,
1928,PHYPAF,,ncbi:180978,Candidatus Phytoplasma aurantifolia,Phytoplasma aurantifolia,,,
1929,CORBSE,,ncbi:31964,Clavibacter michiganensis subsp. sepedonicus,Bacterium sepedonicum,,,
1930,CORBSE,,ncbi:31964,Clavibacter michiganensis subsp. sepedonicus,Clavibacter michiganensis subsp. sepedonicus,,,
1931,CORBSE,ClavibacterMichiganensisSepedonicus-PHT,ncbi:31964,Clavibacter michiganensis subsp. sepedonicus,Corynebacterium michiganense subsp. sepedonicum,Corynebacterium michiganense subsp. sepedonicum,,
1932,CORBSE,ClavibacterMichiganensisSepedonicus-PHT,ncbi:31964,Clavibacter michiganensis subsp. sepedonicus,Corynebacterium sepedonicum,Corynebacterium sepedonicum,,
1933,RALSSL,,ncbi:305,Ralstonia solanacearum,nan,,,
1934,XYLEFA,,ncbi:2371,Xylella fastidiosa,Grapevine Pierce's disease agent,,,
1935,XYLEFA,,ncbi:2371,Xylella fastidiosa,Xylella fastidiosa subsp. piercei,,,
1936,CERAFP,,ncbi:88771,Ceratocystis platani,Ceratocystis fimbriata f. sp. platani,,,
1937,CERAFP,,ncbi:88771,Ceratocystis platani,Endoconidiophora fimbriata f. platani,,,
1938,GIBBCI,,ncbi:48490,Fusarium circinatum,Fusarium lateritium f. sp. pini,,,
1939,GIBBCI,,ncbi:48490,Fusarium circinatum,Fusarium subglutinans f. sp. pini,,,
1940,GIBBCI,,ncbi:48490,Fusarium circinatum,Gibberella circinata,,,
1941,GEOHMO,,,Geosmithia morbida,nan,,,
1942,SYNCEN,,ncbi:286115,Synchytrium endobioticum,Chrysophlyctis endobiotica,,,
1943,SYNCEN,,ncbi:286115,Synchytrium endobioticum,Synchytrium solani,,,
1944,ALECSN,,,Aleurocanthus spiniferus,Aleurocanthus cheni,,,
1945,ALECSN,,,Aleurocanthus spiniferus,Aleurocanthus citricolus,,,
1946,ALECSN,,,Aleurocanthus spiniferus,Aleurocanthus rosae,,,
1947,ALECSN,,,Aleurocanthus spiniferus,Aleurodes citricola,,,
1948,ALECSN,,,Aleurocanthus spiniferus,Aleurodes spinifera,,,
1949,ANOLCN,,ncbi:217632,Anoplophora chinensis,Anoplophora macularia,,,
1950,ANOLCN,,ncbi:217632,Anoplophora chinensis,Anoplophora malasiaca,,,
1951,ANOLCN,,ncbi:217632,Anoplophora chinensis,Calloplophora macularia,,,
1952,ANOLCN,,ncbi:217632,Anoplophora chinensis,Cerambyx chinensis,,,
1953,ANOLCN,,ncbi:217632,Anoplophora chinensis,Cerambyx farinosus,,,
1954,ANOLCN,,ncbi:217632,Anoplophora chinensis,Cerambyx punctator,,,
1955,ANOLCN,,ncbi:217632,Anoplophora chinensis,Melanauster chinensis,,,
1956,ANOLCN,,ncbi:217632,Anoplophora chinensis,Melanauster chinensis var. macularius,,,
1957,ANOLCN,,ncbi:217632,Anoplophora chinensis,Melanauster macularius,,,
1958,AROMBU,,,Aromia bungii,Aromia cyanicornis,,,
1959,AROMBU,,,Aromia bungii,Aromia ruficollis,,,
1960,AROMBU,,,Aromia bungii,Cerambyx bungii,,,
1961,PITOJU,,,Pityophthorus juglandis,nan,,,
1962,POPIJA,,ncbi:7064,Popillia japonica,nan,,,
1963,TOXOCI,,ncbi:223852,Aphis citricidus,Aphis aeglis,,,
1964,TOXOCI,,ncbi:223852,Aphis citricidus,Aphis nigricans,,,
1965,TOXOCI,,ncbi:223852,Aphis citricidus,Aphis tavaresi,,,
1966,TOXOCI,,ncbi:223852,Aphis citricidus,Myzus citricidus,,,
1967,TOXOCI,,ncbi:223852,Aphis citricidus,Paratoxoptera argentiniensis,,,
1968,TOXOCI,,ncbi:223852,Aphis citricidus,Toxoptera aphoides,,,
1969,TOXOCI,,ncbi:223852,Aphis citricidus,Toxoptera citricida,,,
1970,TOXOCI,,ncbi:223852,Aphis citricidus,Toxoptera citricidus,,,
1971,TOXOCI,,ncbi:223852,Aphis citricidus,Toxoptera tavaresi,,,
1972,TRIZER,,,Trioza erytreae,Spanioza erythreae,,,
1973,TRIZER,,,Trioza erytreae,Spanioza merwei,,,
1974,TRIZER,,,Trioza erytreae,Trioza merwei,,,
1975,1POMAG,,ncbi:72702,Pomacea,nan,,,
1976,BURSXY,,ncbi:6326,Bursaphelenchus xylophilus,Aphelenchoides xylophilus,,,
1977,BURSXY,,ncbi:6326,Bursaphelenchus xylophilus,Bursaphelenchus lignicolus,,,
1978,HETDPA,,ncbi:36090,Globodera pallida,Heterodera pallida,,,
1979,HETDRO,,ncbi:31243,Globodera rostochiensis,Heterodera rostochiensis,,,
1980,HETDRO,,ncbi:31243,Globodera rostochiensis,Heterodera schachtii rostochiensis,,,
1981,MELGCH,,ncbi:59747,Meloidogyne chitwoodi,nan,,,
1982,MELGFA,,ncbi:71801,Meloidogyne fallax,nan,,,
1983,PHYP64,,,Grapevine flavescence dorée phytoplasma,nan,,,
1984,TOLCND,,ncbi:223347,Tomato leaf curl New Delhi virus,BGYVV,,,
1985,TOLCND,,ncbi:223347,Tomato leaf curl New Delhi virus,Bitter gourd yellow vein virus,,,
1986,TOLCND,,ncbi:223347,Tomato leaf curl New Delhi virus,ToLCNDV,,,
1987,TOLCND,,ncbi:223347,Tomato leaf curl New Delhi virus,Tomato leaf curl New Delhi begomovirus,,,
1988,,AcaloleptaSejuncta-PHT,,,Tomato leaf curl New Delhi begomovirus,acalolepta sejuncta,,
1989,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,acalymma vittata,,
1990,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,acalymma vittatum,,
1991,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,chrysom\wle\w* ray\we du concombre,,Fr
1992,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,cistela melanocephala,,
1993,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,cizgili hiyar bocegi,,Turc
1994,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,crioceris vittata,,
1995,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,cryptocephalus americanus,,
1996,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,cryptocephalus stolatus,,
1997,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,diabrotica americana,,
1998,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,diabrotica melanocephala,,
1999,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,diabrotica vittata,,
2000,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,diabrotica vittatae,,
2001,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,escarabajo de las cucurbit\wceas,,
2002,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,galeruca cucumeris,,
2003,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,galeruca vittata,,
2004,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,galleruca americana,,
2005,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,galleruca pallipes,,
2006,,AcalymmaVittatum-PHT,ncbi:133117,Acalymma vittatum,striped cucumber beetle,striped cucumber beetle\w*,,
2007,,AcalymmaVittatum-PHT,,,Tomato leaf curl New Delhi begomovirus,tortuguilla\w* de las cucurbit\wceas,,Spanish
2008,,AcanthococcusPohutukawa-PHT,,,Tomato leaf curl New Delhi begomovirus,acanthococcus pohutukawa,,
2009,,AcantholydaNipponica-PHT,,,Tomato leaf curl New Delhi begomovirus,acantholyda nipponica,,
2010,,AcantholydaNipponica-PHT,,,Tomato leaf curl New Delhi begomovirus,lyda nipponica,,
2011,,AcaphyllaTheae-PHT,,,Tomato leaf curl New Delhi begomovirus,acaphylla theae,,
2012,,AcaphyllaTheae-PHT,,,Tomato leaf curl New Delhi begomovirus,acarien couleur chair,,
2013,,AcaphyllaTheae-PHT,,,Tomato leaf curl New Delhi begomovirus,acarien rose,,
2014,,AcaphyllaTheae-PHT,,,Tomato leaf curl New Delhi begomovirus,pink mite,,
2015,,AcaphyllaTheae-PHT,,,Tomato leaf curl New Delhi begomovirus,pink tea mite,,
2016,,AcaphyllaTheae-PHT,,,Tomato leaf curl New Delhi begomovirus,rosafarbene teegallmilbe,,
2017,,AcaphyllaTheae-PHT,,,Tomato leaf curl New Delhi begomovirus,roze theemijt,,
2018,,AcaphyllaTheae-PHT,,,Tomato leaf curl New Delhi begomovirus,vleeschkleurige theemijt,,
2019,,AceriaFicus-PHT,,,Tomato leaf curl New Delhi begomovirus,acarien du figuier,,
2020,,AceriaFicus-PHT,,,Tomato leaf curl New Delhi begomovirus,eriof\wdeo\S*\s?da\S*\s?figueira,,
2021,,AceriaFicus-PHT,,,Tomato leaf curl New Delhi begomovirus,feigengallmilbe,,
2022,,AceriaFicus-PHT,,,Tomato leaf curl New Delhi begomovirus,fig blister mite,,
2023,,AceriaFicus-PHT,,,Tomato leaf curl New Delhi begomovirus,fig mite,,
2024,,AceriaFicus-PHT,,,Tomato leaf curl New Delhi begomovirus,fig rust mite,,
2025,,AceriaKuko-PHT,,,Tomato leaf curl New Delhi begomovirus,aceria kuko,,
2026,,AceriaKuko-PHT,,,Tomato leaf curl New Delhi begomovirus,goji gall mite\w*,,
2027,,AceriaKuko-PHT,,,Tomato leaf curl New Delhi begomovirus,goji-gallmilbe,,
2028,,AceriaKuko-PHT,,,Tomato leaf curl New Delhi begomovirus,vlnovn\wk kuko,,
2029,,AceriaKuko-PHT,,,Tomato leaf curl New Delhi begomovirus,галообразуващ ериофиден акар,,
2030,,AceriaLitchii-PHT,,,Tomato leaf curl New Delhi begomovirus,\wcaro erinoso de lichi,,
2031,,AceriaLitchii-PHT,,,Tomato leaf curl New Delhi begomovirus,aceria litchii,,
2032,,AceriaLitchii-PHT,,,Tomato leaf curl New Delhi begomovirus,eriophyes litchii,,
2033,,AceriaLitchii-PHT,,,Tomato leaf curl New Delhi begomovirus,litchi mite\w*,,
2034,,AceriaLitchii-PHT,,,Tomato leaf curl New Delhi begomovirus,vlnovn\wk li\wiov\w,,
2035,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,escargot g\want africain,,
2036,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,acatina africana,,
2037,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,acatina dell' Isola maurizio,,
2038,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,achatina fulica,,
2039,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,achatine de madagascar,,
2040,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,achatine foulque,,
2041,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,achatine mauritanienne,,
2042,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,african giant snail,,
2043,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,afrikaanse reuzenslak,,
2044,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,afrikanische riesenschnecke,,
2045,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,agaatslak,,
2046,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,babosa gigante africana,,
2047,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,caracol gigante africano,,
2048,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,caramujo gigante,,
2049,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,escargot g\want africain,,
2050,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,giant african snail,,
2051,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,gran caracol africano,,
2052,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,große achatschnecke,,
2053,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,grote afrikaanse slak,,
2054,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,kalutara snail,,
2055,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,lissachatina fulica,,
2056,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,vanlig afrikansk jättelandsnäcka,,
2057,,AchatinaFulica-PHT,,,Tomato leaf curl New Delhi begomovirus,гигантская африканская улитка,,
2058,,AchyraRantalis-PHT,,,Tomato leaf curl New Delhi begomovirus,eurycreon rantalis,,
2059,,AchyraRantalis-PHT,,,Tomato leaf curl New Delhi begomovirus,garden webworm\w*,,
2060,,AchyraRantalis-PHT,,,Tomato leaf curl New Delhi begomovirus,loxostege rantalis,,
2061,,AchyraRantalis-PHT,,,Tomato leaf curl New Delhi begomovirus,phlyctaenodes rantalis,,
2062,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,pseudomonas avenae ssp citrulli,,
2063,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,acidovorax avenae subsp. citrulli,,
2064,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,pseudomonas avenae subsp. citrulli,,
2065,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,pseudomonas pseudoalcaligenes subsp. citrulli,,
2066,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,pseudomonas sp. nrrl b\w12227,,
2067,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,pseudomonas sp. nrrlb12227,,
2068,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,acidivorax citrulli,,
2069,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,acidovorax avenae subsp\w* citrulli,,
2070,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,acidovorax citrulli,,
2071,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,atcc 29625,,
2072,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,ccug 17393,,
2073,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,cfbp 4459,,
2074,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,cip 106436,,
2075,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,ibsbf 1851,,
2076,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,icmp 7500,,
2077,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,icpb 30064,,
2078,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,lmg 5376,,
2079,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,mancha bacteriana de los frutos,,
2080,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,ncppb 3679,,
2081,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,pseudomonas avenae s\w* citrulli,,
2082,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,pseudomonas avenae subsp\w* citrulli,,
2083,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,pseudomonas pseudoalcaligenes citrulli,,
2084,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,pseudomonas pseudoalcaligenes subsp\w* citrulli,,
2085,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,pseudomonas sp\w* nrrl\S*\s?b\S*\s?12227,,
2086,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,strain fc\w247,,
2087,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,бактериални петна по динята,,
2088,,AcidovoraxCitrulli-PHT,,,Tomato leaf curl New Delhi begomovirus,Бактериальная пятнистость тыквенных культур,,
2089,,AclerdaBerlesii-PHT,,,Tomato leaf curl New Delhi begomovirus,aclerda berlesii,,
2090,,AclerisGloverana-PHT,,,Tomato leaf curl New Delhi begomovirus,a\w* gloveran\w*,,
2091,,AclerisGloverana-PHT,,,Tomato leaf curl New Delhi begomovirus,acleris gloverana,,
2092,,AclerisGloverana-PHT,,,Tomato leaf curl New Delhi begomovirus,oruga cabecinegra occidental de las yemas,,
2093,,AclerisGloverana-PHT,,,Tomato leaf curl New Delhi begomovirus,western black\wheaded bud worm\w*,,
2094,,AclerisGloverana-PHT,,,Tomato leaf curl New Delhi begomovirus,western blackheaded budworm\w*,,
2095,,AclerisGloverana-PHT,,,Tomato leaf curl New Delhi begomovirus,западная черноголовая листовертка,,
2096,,AclerisIssikii-PHT,,,Tomato leaf curl New Delhi begomovirus,acleris issikii,,
2097,,AclerisMinuta-PHT,,,Tomato leaf curl New Delhi begomovirus,a. minuta,,
2098,,AclerisMinuta-PHT,,,Tomato leaf curl New Delhi begomovirus,acalla minuta,,
2099,,AclerisMinuta-PHT,,,Tomato leaf curl New Delhi begomovirus,acleris minuta,,
2100,,AclerisMinuta-PHT,,,Tomato leaf curl New Delhi begomovirus,lesser apple\w* leaf\w* folder\w*,,
2101,,AclerisMinuta-PHT,,,Tomato leaf curl New Delhi begomovirus,peronea minuta,,
2102,,AclerisMinuta-PHT,,,Tomato leaf curl New Delhi begomovirus,tordeuse\w* \w t\wte jaune,,
2103,,AclerisMinuta-PHT,,,Tomato leaf curl New Delhi begomovirus,yellow\S*\s?headed cranberr\w* worm\w*,,
2104,,AclerisMinuta-PHT,,,Tomato leaf curl New Delhi begomovirus,yellow\S*\s?headed fire worm\w*,,
2105,,AclerisNishidai-PHT,,,Tomato leaf curl New Delhi begomovirus,acleris nishidai,,
2106,,AclerisNivisellana-PHT,,,Tomato leaf curl New Delhi begomovirus,acleris nivisellana,,
2107,,AclerisRobinsoniana-PHT,,,Tomato leaf curl New Delhi begomovirus,acleris robinsoniana,,
2108,,AclerisSemipurpurana-PHT,,,Tomato leaf curl New Delhi begomovirus,acleris semipurpurana,,
2109,,AclerisSemipurpurana-PHT,,,Tomato leaf curl New Delhi begomovirus,croesia semipurpurana,,
2110,,AclerisSemipurpurana-PHT,,,Tomato leaf curl New Delhi begomovirus,oak leaf ti\w*,,
